CrashId,Town Name,Date Of Crash,Time of Crash,Route Class
3455950,New Fairfield,2017-04-23,0:50:00,State
3456443,Branford,2016-11-27,18:25:00,USRoute
3457613,Bloomfield,2017-09-24,4:59:00,State
3458272,Bridgeport,2017-03-03,16:09:00,State
3459348,Bridgeport,2016-04-25,2:18:00,Local
3459817,West Haven,2016-10-30,2:07:00,USRoute
3459859,East Haven,2017-05-20,16:29:00,State
3459884,Hartford,2017-09-16,2:03:00,Local
3460163,Bridgeport,2017-08-10,13:03:00,Local
3460479,Preston,2017-03-11,22:03:00,State
3461295,Stafford,2016-09-11,15:00:00,State
3461296,New Hartford,2016-10-07,18:35:00,USRoute
3461298,Naugatuck,2016-12-22,17:33:00,State
3461860,New Britain,2017-09-27,0:18:00,Local
3462362,Madison,2017-11-09,16:09:00,State
3462409,Plainville,2017-10-28,21:27:00,Unknown
3462450,Milford,2016-04-16,2:17:00,Interstate
3462455,Griswold,2017-03-07,19:26:00,State
3463211,Enfield,2016-12-19,13:59:00,Interstate
3463495,Wallingford,2017-10-15,18:41:00,USRoute
3463926,Waterbury,2017-05-04,20:39:00,Local
3464804,Killingly,2016-06-09,14:42:00,State
3465073,Wethersfield,2017-11-09,12:41:00,State
3465264,Waterbury,2016-05-28,2:03:00,State
3465606,Shelton,2015-04-12,0:33:00,State
3466860,Salem,2017-01-13,17:28:00,State
3466873,Norwich,2017-06-25,22:50:00,Interstate
3467138,Bridgeport,2016-02-10,17:49:00,Local
3467156,Wilton,2016-10-27,9:13:00,Local
3467211,Hartford,2016-10-31,13:04:00,Unknown
3467236,New Britain,2016-10-06,19:55:00,Unknown
3467255,North Haven,2016-01-17,12:56:00,Unknown
3467279,Stamford,2016-05-09,9:39:00,USRoute
3467289,Prospect,2016-02-06,2:13:00,Local
3467290,Trumbull,2016-10-07,11:37:00,State
3467293,Westport,2016-12-31,5:14:00,Interstate
3467405,Bridgeport,2017-09-07,23:25:00,Local
3467488,Norwich,2017-10-23,12:48:00,State
3467603,Waterbury,2017-06-23,7:55:00,State
3468193,Berlin,2017-11-04,18:27:00,State
3468320,Colchester,2016-10-07,17:50:00,State
3468995,Colchester,2017-04-04,14:45:00,State
3469447,Danbury,2017-05-28,23:13:00,State
3469532,Meriden,2017-11-02,19:28:00,USRoute
3469719,Branford,2017-12-10,16:15:00,State
3469874,Bethany,2017-02-14,5:24:00,State
3469877,Essex,2017-04-02,6:15:00,State
3469963,Enfield,2017-08-11,11:16:00,State
3470099,Westport,2016-12-21,22:02:00,State
3470100,North Haven,2016-12-25,8:34:00,Interstate
3470687,Brookfield,2017-07-15,22:24:00,Local
3471130,Windsor Locks,2016-10-15,13:55:00,Interstate
3471216,Waterbury,2017-08-02,17:04:00,Local
3471774,Bridgeport,2017-12-29,20:10:00,Local
3471802,Hartford,2017-09-28,18:07:00,Local
3472048,Guilford,2017-04-18,0:23:00,Interstate
3472696,New Haven,2017-11-02,17:55:00,Local
3472714,Ashford,2017-03-29,9:34:00,USRoute
3472755,Waterbury,2016-08-05,2:09:00,Interstate
3472978,Waterbury,2017-08-02,18:54:00,Local
3473540,Stamford,2015-06-24,13:24:00,Local
3473549,Shelton,2015-04-06,1:44:00,State
3473550,Greenwich,2016-11-19,16:08:00,Interstate
3473552,Hartland,2016-12-26,18:44:00,Local
3473580,Bristol,2017-12-19,16:32:00,Local
3474222,Enfield,2017-08-21,3:33:00,Local
3474556,Stamford,2017-01-01,4:55:00,Local
3474557,Stamford,2017-10-16,0:32:00,USRoute
3474562,Lyme,2017-03-29,13:03:00,State
3474563,Cromwell,2017-04-07,8:28:00,Interstate
3474564,Middletown,2017-05-06,21:04:00,State
3474568,Colchester,2017-05-26,17:21:00,Local
3474867,Norwalk,2018-01-08,22:11:00,USRoute
3475458,New Haven,2017-09-23,2:58:00,State
3475479,New Haven,2018-01-25,13:32:00,Local
3475548,Wallingford,2017-06-15,15:14:00,Interstate
3476350,Southbury,2016-11-25,9:48:00,Interstate
3476424,East Granby,2017-12-20,18:06:00,State
3476506,Waterbury,2017-08-20,15:11:00,Local
3477180,Farmington,2017-09-14,23:45:00,USRoute
3477294,New Haven,2018-02-10,22:13:00,State
3477374,Bolton,2015-12-25,14:23:00,USRoute
3477375,Danbury,2016-12-22,17:33:00,Interstate
3477378,Norwich,2017-06-10,19:16:00,Interstate
3477605,Windsor,2018-02-07,13:25:00,State
3478617,Union,2017-06-08,17:21:00,State
3478621,Warren,2017-12-19,13:30:00,State
3479090,Thomaston,2017-02-25,2:03:00,State
3479094,Newtown,2017-06-25,0:38:00,Interstate
3479551,Portland,2017-11-04,22:52:00,State
3479568,Washington,2017-02-28,12:15:00,USRoute
3479732,Waterbury,2017-12-12,6:24:00,Local
3479846,Greenwich,2018-02-07,17:54:00,Local
3479895,New Haven,2017-12-10,21:07:00,Local
3480242,Rocky Hill,2017-05-26,22:34:00,Interstate
3480244,Stamford,2017-08-26,3:40:00,Interstate
3480246,Meriden,2017-11-04,8:40:00,Interstate
3480279,Stonington,2017-11-26,16:39:00,Local
3480390,East Hartford,2017-03-14,15:10:00,Local
3480841,Bloomfield,2017-12-13,20:49:00,State
3481021,New Britain,2018-01-26,21:03:00,Local
3481518,Bridgeport,2017-06-13,0:37:00,Local
3482152,Hartford,2018-02-03,21:21:00,Local
3482939,Groton,2017-03-30,22:15:00,State
3483988,Westport,2017-01-11,10:26:00,State
3484257,Hartford,2018-01-23,22:49:00,USRoute
3484596,Woodbury,2017-04-04,14:20:00,State
3485193,Bethany,2017-07-14,16:56:00,State
3485658,Hartford,2018-01-25,19:55:00,Local
3485704,New Britain,2018-03-10,20:45:00,Local
3486210,Bridgeport,2017-12-19,11:28:00,State
3486258,Brookfield,2017-11-06,18:10:00,Local
3486496,North Haven,2017-03-19,2:40:00,Interstate
3487016,Tolland,2017-10-31,9:00:00,Unknown
3487435,Putnam,2017-09-30,1:02:00,State
3487639,Vernon,2017-09-21,21:51:00,Local
3490825,Watertown,2018-01-23,21:18:00,State
3490837,West Haven,2018-01-14,2:13:00,Local
3492320,West Haven,2017-04-02,16:40:00,Local
3492635,Southington,2018-01-14,5:33:00,State
3493083,Wethersfield,2017-06-09,3:55:00,Interstate
3493819,Derby,2017-10-28,11:36:00,State
3494601,Sprague,2017-07-16,22:54:00,State
3495783,Windsor,2018-04-14,0:57:00,Interstate
3496655,Hamden,2017-08-09,13:47:00,Local
3496840,Putnam,2017-01-02,11:48:00,Interstate
3496843,Hebron,2017-07-16,12:39:00,State
3498820,Waterbury,2018-03-11,3:00:00,State
3499596,Wethersfield,2017-04-25,0:58:00,State
3502079,Bristol,2017-04-30,11:50:00,Unknown
3502177,Hartford,2017-05-21,18:41:00,Local
3502178,Ledyard,2017-05-09,16:12:00,Local
3502179,Madison,2017-01-12,14:43:00,Local
3502519,North Haven,2018-05-04,11:33:00,Unknown
3502805,New Canaan,2018-03-27,11:58:00,Local
3502855,North Branford,2018-04-24,6:32:00,State
3503212,Bridgeport,2018-04-22,18:56:00,Local
3505106,Stratford,2018-04-06,0:18:00,State
3505717,Wallingford,2018-04-30,8:05:00,State
3505983,Groton,2018-05-07,17:01:00,Unknown
3506643,Farmington,2018-04-30,1:25:00,Interstate
3507543,Canton,2017-06-24,22:57:00,USRoute
3507642,Manchester,2017-05-20,1:26:00,USRoute
3507798,Stamford,2017-08-17,23:25:00,State
3507803,Stamford,2017-11-22,12:31:00,State
3507806,Stamford,2017-12-01,19:03:00,Local
3507968,New Britain,2017-04-09,21:26:00,State
3507970,East Granby,2017-06-10,21:02:00,State
3507974,Waterbury,2017-11-21,15:48:00,State
3508782,Shelton,2018-04-08,18:53:00,State
3508827,New Hartford,2017-09-15,11:31:00,State
3509166,Wallingford,2018-05-06,2:00:00,State
3509499,Hartford,2018-02-19,23:11:00,Local
3512556,New Haven,2017-02-06,1:10:00,State
3512557,North Haven,2017-03-02,19:53:00,State
3512899,New Hartford,2018-05-11,16:07:00,USRoute
3513167,Danbury,2018-02-06,20:28:00,State
3514787,North Haven,2018-05-10,19:22:00,Local
3515151,Danbury,2017-04-28,22:43:00,Interstate
3515153,Rocky Hill,2017-09-16,5:05:00,Interstate
3518451,Middlebury,2017-05-25,21:39:00,Interstate
3518641,Bridgeport,2018-02-24,20:42:00,Local
3518841,Middletown,2018-03-17,23:15:00,Unknown
3519507,Windsor Locks,2018-05-03,0:04:00,Local
3519640,Stamford,2018-01-02,7:09:00,Local
3519874,Manchester,2018-04-14,16:12:00,State
3520068,Salisbury,2018-06-07,18:00:00,State
3520070,Tolland,2018-06-17,0:38:00,Interstate
3520400,Griswold,2017-07-05,20:24:00,Local
3520403,New Hartford,2017-10-08,0:31:00,USRoute
3522443,Winchester,2018-01-14,20:22:00,State
3523883,Naugatuck,2018-02-27,11:15:00,Local
3523979,Meriden,2018-05-26,23:37:00,State
3525741,Enfield,2018-03-26,8:15:00,State
3525744,Fairfield,2018-05-12,1:40:00,USRoute
3525959,Meriden,2018-05-29,3:05:00,Interstate
3525962,Woodbury,2018-06-06,17:22:00,USRoute
3526962,Colchester,2018-06-24,14:31:00,State
3527248,Harwinton,2018-04-10,17:51:00,State
3527402,Enfield,2018-05-08,14:33:00,State
3527543,Hamden,2018-06-10,10:13:00,Local
3527830,Norwalk,2018-06-05,21:57:00,State
3528296,Marlborough,2018-02-22,15:03:00,State
3528336,New Haven,2018-05-08,19:13:00,Local
3528617,Orange,2017-05-27,16:14:00,State
3528619,Fairfield,2017-08-14,23:23:00,State
3528621,Voluntown,2017-10-06,23:46:00,State
3528623,Greenwich,2017-11-02,6:01:00,State
3528684,New Haven,2018-05-26,1:54:00,USRoute
3529194,Stamford,2017-09-17,9:03:00,State
3529202,Wethersfield,2017-12-30,20:16:00,State
3529246,Waterbury,2017-11-22,0:01:00,Local
3529369,New Britain,2018-07-07,15:11:00,State
3529561,Thomaston,2018-06-15,18:10:00,State
3532445,Danbury,2018-07-24,8:48:00,State
3532495,Groton,2017-02-27,0:14:00,Local
3532498,Ledyard,2017-07-15,9:47:00,Local
3532548,Orange,2018-04-21,20:27:00,Local
3532784,Washington,2017-05-20,19:55:00,State
3532785,New Hartford,2017-06-20,19:30:00,USRoute
3532786,Waterbury,2017-06-29,19:14:00,State
3532787,Windham,2017-10-08,21:32:00,State
3532791,Union,2017-12-20,3:38:00,Interstate
3532792,Somers,2017-12-28,12:13:00,State
3532803,Hartford,2018-07-04,22:30:00,Interstate
3532839,Waterbury,2017-11-26,16:15:00,State
3532913,Hamden,2018-07-22,2:26:00,State
3533316,North Branford,2018-07-02,19:24:00,State
3533547,Suffield,2018-02-21,14:54:00,Local
3533707,New Haven,2018-06-29,17:34:00,Local
3535031,New Haven,2018-07-14,3:05:00,Local
3535505,New Haven,2018-07-20,21:10:00,Local
3535581,Salisbury,2018-07-20,19:34:00,Local
3535588,Waterbury,2018-03-12,7:23:00,Local
3535791,Middlebury,2018-04-16,22:17:00,State
3535912,New Haven,2018-08-11,21:25:00,State
3536025,Killingly,2018-02-08,14:23:00,Interstate
3536207,Canaan,2018-07-29,0:32:00,USRoute
3536244,Waterbury,2018-02-23,2:24:00,Local
3536317,Windham,2018-08-12,4:25:00,Local
3536395,Danbury,2018-08-09,19:07:00,Local
3536670,Stamford,2018-07-09,4:11:00,Interstate
3536902,Windsor Locks,2018-04-25,22:06:00,State
3537232,Bristol,2018-04-20,9:39:00,Local
3537372,Middlebury,2018-06-22,22:35:00,State
3537452,New Haven,2018-08-06,17:13:00,State
3537571,Waterford,2018-02-22,2:37:00,Interstate
3537582,Waterford,2018-07-15,15:04:00,Interstate
3537808,North Stonington,2018-07-27,20:22:00,State
3538235,Cromwell,2018-06-20,6:43:00,State
3540069,Burlington,2018-05-26,20:45:00,State
3540835,New Haven,2018-02-02,11:06:00,Local
3540839,New Haven,2018-06-02,1:15:00,State
3542178,New Haven,2017-06-05,7:00:00,State
3542181,Rocky Hill,2018-07-24,9:44:00,Interstate
3542217,Bethel,2018-07-26,13:11:00,State
3542540,Plainville,2017-07-22,23:03:00,State
3542545,Woodbury,2017-05-09,14:16:00,State
3542546,East Haddam,2017-05-30,18:47:00,State
3542548,Chaplin,2017-06-18,22:03:00,USRoute
3542550,Killingly,2017-10-04,17:15:00,USRoute
3542552,Waterbury,2017-10-23,10:06:00,Interstate
3542553,West Haven,2017-11-09,21:55:00,Local
3542554,Killingly,2017-11-22,1:40:00,USRoute
3542557,Putnam,2017-12-17,19:25:00,USRoute
3542558,Wethersfield,2017-12-19,16:06:00,State
3542586,East Hampton,2018-08-16,1:01:00,State
3542929,Bridgeport,2018-05-07,4:57:00,State
3543553,Wallingford,2018-08-15,21:40:00,Interstate
3543785,Norwalk,2018-03-11,3:07:00,State
3544541,Somers,2017-09-08,14:13:00,State
3544542,Stafford,2017-09-22,21:57:00,State
3544544,Woodstock,2017-11-18,0:53:00,State
3544635,Southbury,2018-08-15,21:00:00,Local
3544816,New Britain,2018-05-19,15:59:00,Local
3545192,Stamford,2018-03-02,19:12:00,State
3545304,Guilford,2018-08-25,6:21:00,Interstate
3545544,Killingly,2018-01-03,22:58:00,State
3545705,Hamden,2018-08-31,12:06:00,Unknown
3549336,New Canaan,2018-07-13,11:43:00,State
3549460,Griswold,2018-02-24,0:30:00,Local
3549464,East Hartford,2018-07-18,18:24:00,Interstate
3549466,North Haven,2018-08-04,16:25:00,Interstate
3550763,Colchester,2018-02-05,15:55:00,State
3550765,Cornwall,2018-03-18,6:38:00,USRoute
3551261,New Haven,2018-09-09,8:31:00,Local
3551345,Madison,2018-08-18,2:43:00,Interstate
3554606,Pomfret,2017-07-04,22:04:00,USRoute
3554948,Plainville,2018-09-04,17:01:00,State
3555032,Hebron,2017-06-20,14:15:00,Local
3555033,Cheshire,2017-06-27,16:44:00,Interstate
3555036,Chaplin,2017-12-12,6:30:00,USRoute
3555115,Montville,2018-09-21,21:50:00,Local
3555406,Bristol,2018-10-01,19:52:00,USRoute
3556497,Norwich,2018-02-27,0:13:00,Interstate
3556663,West Haven,2018-09-25,9:59:00,Unknown
3557280,Glastonbury,2017-10-27,10:40:00,State
3557690,East Hartford,2018-08-27,12:54:00,Interstate
3557840,Torrington,2018-09-15,0:00:00,Local
3557853,Waterbury,2018-07-31,17:32:00,State
3557924,Bridgeport,2018-07-04,22:00:00,Local
3557933,Bridgeport,2018-09-28,22:08:00,Local
3558242,East Hartford,2018-09-11,1:08:00,State
3558669,Woodstock,2017-10-02,20:50:00,Local
3558671,Brooklyn,2018-03-17,15:22:00,USRoute
3558672,Tolland,2018-03-29,12:34:00,Interstate
3558884,Waterbury,2018-04-28,7:45:00,Local
3558967,Bridgeport,2018-06-21,23:00:00,Unknown
3559102,North Haven,2018-09-03,10:57:00,State
3559151,Bridgeport,2018-06-14,18:18:00,State
3559312,Stratford,2018-09-16,11:43:00,Local
3559452,Granby,2017-07-11,19:23:00,Local
3559479,New Haven,2017-12-17,6:21:00,Local
3559529,Newtown,2017-05-30,8:55:00,Interstate
3559530,Mansfield,2017-06-17,5:00:00,State
3559534,Old Lyme,2017-10-18,13:55:00,Interstate
3559536,Killingly,2017-11-14,13:13:00,USRoute
3559538,Salisbury,2017-12-02,20:33:00,USRoute
3559539,Hampton,2017-12-26,12:37:00,USRoute
3559560,New Haven,2018-10-04,23:55:00,Interstate
3561038,Portland,2018-04-05,2:24:00,State
3561418,New Milford,2018-07-17,21:49:00,Local
3561459,Mansfield,2018-10-02,19:23:00,USRoute
3561750,Salisbury,2018-10-02,20:25:00,USRoute
3561753,Sharon,2018-10-03,22:52:00,Local
3562070,Cheshire,2018-08-22,17:01:00,State
3562757,Plymouth,2018-02-24,13:12:00,USRoute
3562766,Prospect,2018-03-11,13:09:00,State
3562776,North Canaan,2018-09-25,18:15:00,USRoute
3562792,Hartford,2018-10-09,6:03:00,Interstate
3563773,Bolton,2018-04-06,13:00:00,Interstate
3563779,Haddam,2018-10-11,16:57:00,State
3563784,Waterbury,2018-10-15,11:17:00,Unknown
3564468,Thomaston,2018-11-03,8:02:00,State
3564803,Stamford,2018-10-19,19:18:00,Interstate
3566866,Orange,2018-10-27,10:22:00,State
3566870,Wallingford,2018-10-31,2:26:00,Interstate
3566879,Milford,2018-11-01,7:52:00,Interstate
3566880,Wallingford,2018-11-02,4:43:00,Interstate
3567193,Hartford,2018-04-19,6:04:00,Unknown
3567261,Hartford,2018-01-16,21:53:00,Unknown
3567262,Hartford,2018-02-03,21:21:00,Unknown
3567297,Hartford,2018-04-07,16:58:00,Unknown
3567319,Hartford,2018-04-23,1:27:00,Unknown
3567340,Waterbury,2017-07-19,23:25:00,State
3567359,Bridgeport,2018-09-16,21:56:00,State
3567371,Glastonbury,2018-08-15,18:49:00,Local
3568452,Hartford,2018-06-15,13:48:00,Local
3568514,Newington,2018-08-31,22:21:00,State
3568528,Mansfield,2018-04-16,12:07:00,State
3568533,Tolland,2018-07-04,22:21:00,Local
3568539,Cromwell,2018-10-26,0:22:00,Interstate
3568554,Brooklyn,2018-11-14,18:23:00,USRoute
3568557,Putnam,2018-11-17,14:18:00,USRoute
3568791,Newington,2018-09-19,15:32:00,State
3568798,Ansonia,2018-09-23,5:19:00,State
3569209,Meriden,2018-08-19,21:33:00,Local
3569222,Enfield,2018-10-27,2:10:00,Interstate
3569508,Waterbury,2018-11-19,17:08:00,Unknown
3569897,East Haven,2018-10-30,22:28:00,Interstate
3569904,West Haven,2018-10-27,6:37:00,Local
3569905,West Haven,2018-10-28,21:21:00,Local
3570153,Hartford,2018-01-08,3:13:00,Local
3570154,Hartford,2018-06-07,17:48:00,Local
3570155,Hartford,2018-06-25,20:16:00,Local
3570156,Hartford,2018-07-21,4:58:00,Local
3570204,Norfolk,2018-11-27,21:11:00,USRoute
3570215,Danbury,2018-11-01,6:35:00,Local
3570572,Bethany,2018-11-04,7:33:00,State
3570785,Norwalk,2018-10-07,16:12:00,Unknown
3571856,Wethersfield,2018-12-04,6:31:00,Unknown
3571902,Glastonbury,2018-09-13,10:53:00,Unknown
3572172,Hartford,2017-11-12,2:36:00,Local
3572178,New Britain,2018-09-04,11:57:00,Local
3572179,North Haven,2018-11-28,6:19:00,State
3572183,Prospect,2017-09-23,15:47:00,State
3572184,Washington,2017-09-30,2:18:00,Local
3572186,Marlborough,2017-10-05,22:21:00,Local
3572187,Old Lyme,2017-10-30,1:49:00,USRoute
3572189,Cromwell,2017-11-25,1:31:00,Interstate
3572191,North Stonington,2018-04-28,23:10:00,State
3572192,Union,2018-05-05,22:30:00,Local
3572193,Plainfield,2018-05-06,19:33:00,Interstate
3572195,Newtown,2018-07-12,7:01:00,Interstate
3572199,Thompson,2018-08-19,15:01:00,State
3572246,Hartford,2018-01-16,12:04:00,Local
3572248,Hartford,2018-01-16,12:04:00,Local
3572650,Westport,2017-04-20,21:14:00,Interstate
3573205,Bridgeport,2017-07-08,22:54:00,Interstate
3573206,Wallingford,2017-09-03,14:40:00,Interstate
3573207,Manchester,2017-11-06,19:50:00,Interstate
3573208,Lisbon,2018-05-04,15:49:00,State
3573211,Lebanon,2018-05-30,18:01:00,Local
3573318,Farmington,2018-06-22,17:48:00,Local
3573320,Hamden,2018-07-20,18:48:00,State
3573321,Hartford,2018-04-19,6:04:00,Local
3573322,Hartford,2018-01-16,21:53:00,Local
3573323,Hartford,2018-02-03,21:21:00,Local
3573324,Hartford,2018-04-07,16:58:00,Local
3573325,Hartford,2018-04-23,1:27:00,State
3573658,Haddam,2018-07-30,19:14:00,State
3573659,Brooklyn,2018-08-28,18:45:00,State
3573761,West Haven,2018-11-09,23:11:00,Local
3574259,Groton,2018-11-13,4:53:00,Interstate
3574305,Vernon,2018-08-07,12:17:00,State
3574694,Stratford,2017-11-05,1:32:00,State
3574696,Harwinton,2017-12-25,18:13:00,State
3574697,Trumbull,2017-12-29,17:30:00,State
3574699,Norwalk,2018-04-30,18:00:00,USRoute
3574949,Waterbury,2018-08-02,7:39:00,Local
3575195,New Britain,2018-06-03,14:41:00,State
3575313,Westbrook,2018-10-14,19:39:00,Interstate
3575411,Prospect,2018-11-10,16:14:00,State
3575747,Rocky Hill,2017-12-09,3:05:00,Interstate
3576764,Shelton,2017-12-05,19:21:00,State
3577227,Stamford,2018-12-13,17:16:00,Unknown
3577275,Wolcott,2017-11-05,22:00:00,Local
3577390,Bristol,2018-12-15,22:33:00,State
3577717,Glastonbury,2018-12-24,4:23:00,State
3578072,Southington,2018-08-25,16:38:00,State
3578079,Kent,2018-05-04,19:08:00,Local
3578081,Willington,2018-06-30,0:57:00,State
3578225,Milford,2018-11-16,2:41:00,Interstate
3578229,Chaplin,2018-12-26,15:40:00,Local
3578477,Hartford,2018-11-16,23:42:00,Local
3578676,Branford,2018-11-09,6:44:00,Interstate
3578765,Bridgeport,2018-11-25,2:25:00,State
3579004,New Haven,2018-11-20,23:42:00,State
3579056,Bolton,2018-06-19,15:54:00,State
3579071,Bridgeport,2018-10-25,19:44:00,State
3579166,Griswold,2018-11-26,18:58:00,State
3579170,Westport,2019-01-06,2:16:00,Interstate
3579263,Canton,2018-12-26,17:11:00,USRoute
3579772,New Haven,2018-05-15,13:16:00,Local
3580476,Westport,2018-12-02,3:44:00,Interstate
3580918,New Britain,2018-12-08,23:49:00,State
3580919,Lebanon,2018-12-13,23:43:00,Local
3581026,Bridgeport,2018-11-22,14:11:00,Local
3581087,Danbury,2018-10-21,1:38:00,Local
3581340,Pomfret,2018-03-28,15:23:00,USRoute
3581342,Ellington,2018-05-31,1:43:00,State
3581343,Colchester,2018-06-15,2:26:00,State
3581344,Bolton,2018-06-20,12:02:00,Local
3581345,Orange,2018-06-29,20:24:00,Interstate
3581558,Essex,2018-12-22,15:43:00,Local
3581561,North Haven,2019-01-01,22:09:00,State
3581941,Orange,2018-07-30,2:30:00,Interstate
3582095,Trumbull,2019-01-12,15:40:00,State
3582259,Guilford,2018-11-19,13:15:00,USRoute
3582395,North Stonington,2018-06-02,11:43:00,State
3582710,Danbury,2018-07-05,10:46:00,Local
3582799,New Britain,2018-09-27,18:14:00,Local
3583434,Westbrook,2018-09-15,7:19:00,Interstate
3583707,Wethersfield,2019-01-05,3:13:00,Unknown
3583758,Bridgeport,2019-01-04,10:56:00,USRoute
3583871,New Haven,2019-01-05,19:19:00,State
3584064,Vernon,2018-11-28,15:31:00,State
3584334,Hamden,2018-05-18,23:31:00,State
3584468,Middletown,2018-12-21,7:48:00,State
3584589,Coventry,2018-12-31,18:09:00,Local
3584755,Trumbull,2018-06-21,23:10:00,State
3584917,Watertown,2018-07-27,5:07:00,State
